timestamp,purity,quantityTonnes,distanceKm,demandIndex,supplyIndex,auctionAveragePrice,intendedUse,pricePerTonne,provenance
2026-01-11 21:00:00,85.2,50,174.2,48.4,53.3,2389.4,OTHER,2563.35,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-01-12 13:00:00,80.31,100,101.3,88.6,70.7,2275.15,CHEMICAL_FEEDSTOCK,2457.07,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-01-13 10:00:00,90.31,25,107.7,38.8,58.2,2593.31,CHEMICAL_FEEDSTOCK,2702.38,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-01-14 04:00:00,81.98,200,233.3,83.3,84.6,2223.88,GREENHOUSE,2390.39,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-01-14 18:00:00,95.48,500,339.3,56.3,85.0,2558.61,SYNFUEL,2748.93,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-01-15 17:00:00,96.43,100,215.2,58.6,20.7,2721.82,CONSTRUCTION,2985.73,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-01-16 10:00:00,79.72,300,36.2,43.1,78.4,2734.5,CHEMICAL_FEEDSTOCK,2272.75,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-01-17 05:00:00,74.66,100,35.7,63.0,54.6,2469.42,SYNFUEL,2418.89,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-01-17 22:00:00,85.67,500,333.5,44.4,94.2,2475.58,CHEMICAL_FEEDSTOCK,2385.78,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-01-18 15:00:00,96.84,200,111.1,22.9,56.2,2246.18,CHEMICAL_FEEDSTOCK,2739.02,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-01-19 08:00:00,72.35,300,41.3,40.4,94.0,2602.46,CONSTRUCTION,2213.23,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-01-20 05:00:00,86.74,25,213.7,20.5,76.6,2692.76,GREENHOUSE,2586.35,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-01-20 23:00:00,87.04,800,222.0,93.4,38.6,2346.79,CHEMICAL_FEEDSTOCK,2540.33,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-01-21 12:00:00,90.59,200,230.5,92.4,60.4,2452.78,FOOD_BEVERAGE,2759.49,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-01-22 06:00:00,69.59,100,100.9,49.6,94.4,2703.3,SYNFUEL,2410.4,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-01-23 02:00:00,89.98,300,15.1,74.6,84.3,2726.27,CONSTRUCTION,2514.88,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-01-23 22:00:00,96.73,100,338.1,45.9,27.3,2345.91,SYNFUEL,3076.84,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-01-24 17:00:00,71.27,300,95.3,70.3,73.0,2530.34,GREENHOUSE,2334.13,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-01-25 06:00:00,73.29,50,239.8,80.4,45.9,2315.5,FOOD_BEVERAGE,2529.18,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-01-26 03:00:00,98.9,200,250.3,91.0,20.5,2261.13,CONSTRUCTION,2903.34,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-01-26 20:00:00,71.32,150,217.4,50.0,50.3,2746.67,FOOD_BEVERAGE,2543.82,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-01-27 17:00:00,94.82,25,116.4,78.7,37.6,2692.3,CONSTRUCTION,2894.35,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-01-28 11:00:00,82.18,50,102.2,39.9,81.4,2656.02,OTHER,2420.27,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-01-29 05:00:00,73.63,25,213.2,94.3,45.3,2229.26,FOOD_BEVERAGE,2495.99,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-01-29 20:00:00,95.39,100,304.5,21.9,82.1,2706.24,GREENHOUSE,2881.02,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-01-30 14:00:00,80.54,100,331.9,65.3,20.0,2462.83,CONSTRUCTION,2530.27,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-01-31 07:00:00,82.97,150,46.0,69.5,43.1,2405.44,SYNFUEL,2585.01,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-02-01 00:00:00,77.54,100,62.6,71.6,38.1,2527.89,CONSTRUCTION,2417.48,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-02-01 23:00:00,85.69,100,331.2,29.0,37.5,2254.81,SYNFUEL,2621.1,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-02-02 16:00:00,70.71,200,260.4,90.4,25.1,2653.99,CONSTRUCTION,2458.89,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-02-03 11:00:00,78.65,25,310.2,33.6,34.0,2549.46,CONSTRUCTION,2469.07,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-02-04 05:00:00,98.83,500,78.9,66.7,61.7,2311.95,CONSTRUCTION,2652.65,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-02-04 21:00:00,74.01,300,209.8,36.7,41.9,2312.94,SYNFUEL,2402.12,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-02-05 16:00:00,87.92,200,248.4,43.0,51.3,2310.55,SYNFUEL,2617.7,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-02-06 11:00:00,76.35,150,241.2,61.0,48.3,2234.2,CONSTRUCTION,2505.27,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-02-07 05:00:00,91.99,300,148.8,51.3,85.7,2552.68,OTHER,2626.77,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-02-07 19:00:00,69.57,50,15.2,32.0,87.9,2704.21,CHEMICAL_FEEDSTOCK,2288.13,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-02-08 14:00:00,98.85,25,208.2,32.8,57.0,2210.5,CHEMICAL_FEEDSTOCK,2910.92,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-02-09 06:00:00,80.84,50,96.1,51.4,44.8,2229.4,FOOD_BEVERAGE,2456.04,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-02-10 05:00:00,73.24,200,163.1,76.8,28.0,2543.66,CONSTRUCTION,2384.23,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-02-10 21:00:00,67.57,25,335.6,87.3,91.5,2691.7,CHEMICAL_FEEDSTOCK,2436.97,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-02-11 13:00:00,70.92,150,145.7,26.3,24.5,2396.04,CHEMICAL_FEEDSTOCK,2410.43,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-02-12 10:00:00,83.14,800,295.5,49.5,42.3,2409.77,SYNFUEL,2361.79,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-02-13 03:00:00,76.76,300,74.1,27.5,42.4,2557.81,OTHER,2296.78,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-02-13 20:00:00,93.93,150,238.6,21.2,44.0,2364.53,SYNFUEL,2819.5,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-02-14 12:00:00,80.04,25,342.2,69.6,32.3,2215.97,CHEMICAL_FEEDSTOCK,2531.29,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-02-15 10:00:00,73.68,300,44.6,65.2,78.7,2641.14,SYNFUEL,2347.03,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-02-16 03:00:00,86.54,150,12.8,32.2,29.2,2575.39,SYNFUEL,2624.68,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-02-16 22:00:00,89.67,50,157.4,37.5,67.6,2548.45,FOOD_BEVERAGE,2705.8,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-02-17 15:00:00,70.83,25,41.5,21.8,29.3,2645.01,SYNFUEL,2428.08,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-02-18 11:00:00,70.85,500,264.5,82.6,25.3,2605.14,SYNFUEL,2409.83,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-02-19 03:00:00,66.28,200,320.9,93.1,88.2,2323.53,CONSTRUCTION,2287.4,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-02-19 21:00:00,90.7,300,157.6,30.2,34.3,2411.49,SYNFUEL,2633.49,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-02-20 17:00:00,88.17,300,98.0,37.4,81.6,2275.67,SYNFUEL,2521.56,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-02-21 08:00:00,81.56,150,157.7,85.1,60.8,2277.91,FOOD_BEVERAGE,2544.44,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-02-22 00:00:00,94.46,150,256.0,89.5,25.8,2605.72,FOOD_BEVERAGE,3030.77,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-02-22 18:00:00,93.12,100,13.1,51.5,91.7,2715.16,GREENHOUSE,2723.01,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-02-23 16:00:00,85.43,100,210.4,23.8,38.5,2777.64,GREENHOUSE,2596.43,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-02-24 09:00:00,95.3,100,218.5,23.0,84.5,2577.01,CONSTRUCTION,2826.89,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-02-25 04:00:00,72.18,200,226.8,63.0,32.7,2310.46,SYNFUEL,2434.26,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-02-25 19:00:00,68.91,150,92.3,49.5,84.0,2263.39,FOOD_BEVERAGE,2328.06,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-02-26 12:00:00,74.41,300,252.8,22.1,21.0,2687.71,FOOD_BEVERAGE,2449.65,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-02-27 06:00:00,66.99,100,41.1,63.7,58.4,2547.25,FOOD_BEVERAGE,2365.81,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-02-28 02:00:00,83.54,150,77.8,20.8,77.7,2570.97,CONSTRUCTION,2450.23,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-02-28 21:00:00,97.69,150,308.3,79.1,90.1,2668.88,SYNFUEL,3042.55,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-03-01 14:00:00,66.37,150,261.2,43.0,88.2,2621.97,FOOD_BEVERAGE,2380.26,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-03-02 08:00:00,69.26,200,14.7,23.0,81.5,2700.67,FOOD_BEVERAGE,2264.55,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-03-03 05:00:00,80.78,50,94.4,64.1,86.6,2233.73,OTHER,2400.99,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-03-03 20:00:00,97.59,150,82.9,49.8,34.9,2648.51,SYNFUEL,2990.93,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-03-04 15:00:00,76.03,50,102.1,93.0,41.3,2710.51,SYNFUEL,2570.01,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-03-05 10:00:00,82.7,100,94.2,60.8,41.7,2371.68,SYNFUEL,2588.59,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-03-06 02:00:00,66.45,100,31.3,40.6,48.3,2584.27,FOOD_BEVERAGE,2373.9,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-03-06 21:00:00,70.18,200,166.0,73.2,49.5,2388.5,SYNFUEL,2420.54,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-03-07 17:00:00,99.43,800,259.1,40.4,60.8,2774.78,SYNFUEL,2901.53,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-03-08 11:00:00,98.68,150,216.3,87.8,32.0,2220.05,OTHER,3079.33,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-03-09 00:00:00,65.17,200,238.8,48.1,71.8,2547.88,SYNFUEL,2302.35,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-03-09 23:00:00,98.22,150,37.6,61.2,32.6,2299.9,FOOD_BEVERAGE,3011.28,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-03-10 14:00:00,87.31,150,333.5,23.8,43.3,2627.33,CHEMICAL_FEEDSTOCK,2646.65,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-03-11 07:00:00,95.29,25,295.1,52.0,57.8,2305.53,FOOD_BEVERAGE,2902.12,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-03-12 02:00:00,80.87,100,283.7,82.4,79.7,2341.23,CONSTRUCTION,2464.06,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-03-12 23:00:00,82.99,100,289.8,80.4,75.5,2496.62,GREENHOUSE,2573.9,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-03-13 14:00:00,82.06,100,327.1,36.8,68.4,2748.9,GREENHOUSE,2496.92,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-03-14 07:00:00,88.27,25,195.0,37.0,31.7,2327.03,SYNFUEL,2721.96,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-03-15 03:00:00,69.87,50,78.1,81.3,61.0,2286.54,SYNFUEL,2455.28,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-03-15 19:00:00,66.05,100,219.7,89.8,26.6,2655.39,CHEMICAL_FEEDSTOCK,2440.83,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-03-16 12:00:00,75.75,800,262.6,27.2,48.3,2500.37,CONSTRUCTION,2228.14,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-03-17 06:00:00,89.59,100,260.9,53.8,51.0,2747.07,GREENHOUSE,2772.11,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-03-18 00:00:00,72.04,100,187.3,45.3,23.0,2287.97,CONSTRUCTION,2456.25,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-03-18 18:00:00,88.5,50,33.3,85.3,40.5,2587.56,CONSTRUCTION,2696.19,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-03-19 12:00:00,98.85,150,136.2,26.3,91.7,2339.73,SYNFUEL,2943.06,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-03-20 09:00:00,68.28,100,323.1,35.8,91.5,2294.06,FOOD_BEVERAGE,2420.24,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-03-21 01:00:00,88.47,50,208.7,76.4,46.4,2610.06,OTHER,2778.86,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-03-21 20:00:00,80.49,150,193.0,23.8,23.2,2556.21,CHEMICAL_FEEDSTOCK,2473.67,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-03-22 17:00:00,95.3,25,101.4,56.9,33.4,2652.9,CONSTRUCTION,2903.43,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-03-23 08:00:00,71.18,25,135.3,53.2,49.4,2385.68,SYNFUEL,2481.32,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-03-24 04:00:00,89.17,50,314.4,45.1,91.1,2468.78,CONSTRUCTION,2642.92,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-03-24 19:00:00,94.25,25,236.6,49.6,30.6,2443.28,CONSTRUCTION,2952.95,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-03-25 13:00:00,97.97,50,277.7,59.7,77.3,2790.45,SYNFUEL,3056.12,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-03-26 06:00:00,88.85,100,164.5,32.1,28.2,2375.35,CHEMICAL_FEEDSTOCK,2649.14,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-03-27 01:00:00,82.35,300,224.3,62.9,93.6,2376.89,CHEMICAL_FEEDSTOCK,2448.56,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-03-27 19:00:00,86.56,150,94.5,80.4,48.6,2412.73,CONSTRUCTION,2635.3,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-03-28 13:00:00,95.32,150,249.9,77.0,78.1,2538.76,CONSTRUCTION,2899.74,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-03-29 06:00:00,84.91,100,155.4,31.5,45.7,2351.39,SYNFUEL,2612.63,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-03-30 00:00:00,66.06,500,160.5,31.2,67.1,2749.17,FOOD_BEVERAGE,2206.53,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-03-30 20:00:00,97.49,100,230.8,40.1,34.4,2359.41,FOOD_BEVERAGE,2973.46,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-03-31 13:00:00,89.06,25,328.3,47.1,31.0,2737.49,CHEMICAL_FEEDSTOCK,2851.87,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-04-01 08:00:00,88.61,150,31.8,50.6,90.4,2262.09,SYNFUEL,2588.56,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-04-02 03:00:00,72.53,50,290.4,71.0,88.8,2593.94,FOOD_BEVERAGE,2530.74,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-04-02 22:00:00,88.0,100,109.4,24.3,86.6,2744.19,OTHER,2575.72,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-04-03 12:00:00,78.75,150,160.9,22.6,66.9,2301.25,SYNFUEL,2404.85,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-04-04 10:00:00,87.73,300,17.5,49.4,80.6,2781.0,CHEMICAL_FEEDSTOCK,2468.24,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-04-05 03:00:00,68.72,100,112.4,72.3,25.2,2471.73,SYNFUEL,2524.59,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-04-05 18:00:00,87.96,200,180.9,34.5,45.1,2767.43,CONSTRUCTION,2584.67,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-04-06 17:00:00,99.88,800,29.1,68.1,43.5,2606.09,SYNFUEL,2861.74,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-04-07 11:00:00,66.68,50,177.0,39.5,67.7,2380.95,CHEMICAL_FEEDSTOCK,2318.34,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-04-08 00:00:00,99.1,100,325.2,86.5,46.7,2312.98,CONSTRUCTION,3036.0,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-04-08 19:00:00,79.2,100,45.8,87.2,31.1,2382.24,CONSTRUCTION,2450.51,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-04-09 16:00:00,95.39,100,269.9,42.3,64.7,2255.81,CHEMICAL_FEEDSTOCK,2927.64,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-04-10 10:00:00,92.31,100,149.3,37.2,81.1,2286.32,CHEMICAL_FEEDSTOCK,2716.06,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-04-11 01:00:00,84.79,500,232.8,50.8,48.7,2262.8,CONSTRUCTION,2394.86,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-04-11 19:00:00,90.77,200,98.5,38.0,29.9,2453.77,SYNFUEL,2715.74,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-04-12 14:00:00,95.66,150,64.2,70.4,34.8,2677.35,SYNFUEL,2957.91,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-04-13 08:00:00,79.1,100,64.6,82.0,37.8,2284.83,GREENHOUSE,2446.87,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-04-14 03:00:00,76.41,300,34.0,70.5,42.5,2278.19,SYNFUEL,2392.3,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-04-14 20:00:00,88.3,800,73.1,81.8,68.2,2586.06,FOOD_BEVERAGE,2482.82,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-04-15 14:00:00,93.19,300,235.8,49.8,65.1,2318.31,GREENHOUSE,2732.21,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-04-16 10:00:00,91.6,25,309.8,31.7,72.2,2258.57,CHEMICAL_FEEDSTOCK,2739.06,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-04-17 00:00:00,92.84,150,286.8,75.3,47.2,2300.11,CHEMICAL_FEEDSTOCK,2881.44,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-04-17 19:00:00,80.2,25,242.9,47.0,81.8,2754.24,CONSTRUCTION,2427.47,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-04-18 16:00:00,93.54,100,47.5,70.3,35.3,2692.88,GREENHOUSE,2885.61,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-04-19 11:00:00,69.2,25,108.3,40.3,55.2,2412.44,GREENHOUSE,2387.27,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-04-20 03:00:00,84.0,150,115.3,26.1,80.1,2593.49,FOOD_BEVERAGE,2543.58,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-04-20 21:00:00,65.2,200,95.0,94.4,33.5,2522.37,SYNFUEL,2320.47,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-04-21 12:00:00,76.33,50,185.1,31.7,28.2,2606.27,CONSTRUCTION,2432.02,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-04-22 08:00:00,77.79,100,192.1,94.1,86.3,2609.6,CHEMICAL_FEEDSTOCK,2432.69,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-04-23 03:00:00,78.83,100,131.3,93.3,45.7,2577.24,CONSTRUCTION,2455.36,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-04-23 19:00:00,89.27,100,130.3,79.5,71.3,2359.66,SYNFUEL,2695.4,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-04-24 13:00:00,78.56,50,291.7,69.5,21.9,2223.4,SYNFUEL,2540.88,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-04-25 08:00:00,80.66,100,278.4,63.3,71.8,2473.34,FOOD_BEVERAGE,2515.46,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-04-26 00:00:00,73.29,200,114.7,85.0,43.7,2734.58,CONSTRUCTION,2395.94,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-04-26 19:00:00,78.03,25,320.7,41.7,24.2,2541.7,CHEMICAL_FEEDSTOCK,2568.74,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-04-27 13:00:00,72.93,25,334.0,55.1,65.7,2699.43,CHEMICAL_FEEDSTOCK,2487.16,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-04-28 07:00:00,67.55,100,121.1,66.5,38.1,2794.97,GREENHOUSE,2443.08,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-04-29 00:00:00,86.06,500,130.5,50.8,49.0,2298.17,FOOD_BEVERAGE,2445.57,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-04-29 23:00:00,88.32,200,181.9,52.1,26.0,2615.07,CHEMICAL_FEEDSTOCK,2657.06,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-04-30 15:00:00,86.62,200,330.0,44.8,31.0,2604.58,SYNFUEL,2693.34,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-05-01 10:00:00,81.18,100,307.9,62.3,42.3,2787.97,CHEMICAL_FEEDSTOCK,2620.2,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-05-02 04:00:00,78.25,150,44.9,83.8,26.7,2791.36,GREENHOUSE,2492.4,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-05-02 20:00:00,95.13,25,143.5,35.1,88.3,2612.01,CONSTRUCTION,2813.28,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-05-03 12:00:00,83.12,150,198.1,90.1,20.5,2346.17,CONSTRUCTION,2577.73,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-05-04 09:00:00,81.72,500,181.1,71.7,56.3,2679.13,CONSTRUCTION,2366.71,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-05-05 03:00:00,65.89,150,75.9,81.7,29.2,2264.22,CHEMICAL_FEEDSTOCK,2406.6,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-05-05 22:00:00,76.91,300,302.0,61.7,43.1,2668.42,FOOD_BEVERAGE,2521.24,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-05-06 14:00:00,78.27,200,240.2,78.5,89.5,2746.12,CONSTRUCTION,2372.62,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-05-07 06:00:00,78.92,50,294.9,21.2,32.1,2429.7,SYNFUEL,2519.32,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-05-08 01:00:00,85.25,500,302.0,81.4,92.4,2578.38,SYNFUEL,2491.18,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-05-08 20:00:00,83.62,25,264.4,23.0,35.4,2458.09,CONSTRUCTION,2502.93,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-05-09 15:00:00,86.22,150,159.3,86.7,75.6,2462.66,GREENHOUSE,2649.67,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-05-10 09:00:00,91.69,50,217.6,94.4,61.0,2386.22,CHEMICAL_FEEDSTOCK,2850.09,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-05-11 02:00:00,93.37,25,64.5,42.1,86.3,2657.28,GREENHOUSE,2736.79,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-05-11 23:00:00,90.06,100,239.0,35.8,61.5,2761.71,FOOD_BEVERAGE,2766.38,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-05-12 15:00:00,98.35,100,70.9,77.4,60.1,2764.45,SYNFUEL,3080.38,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-05-13 07:00:00,65.64,100,245.9,39.0,34.7,2304.87,SYNFUEL,2367.58,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-05-14 00:00:00,71.83,150,88.1,84.9,32.5,2724.85,SYNFUEL,2500.27,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-05-14 18:00:00,65.26,25,50.0,27.7,88.7,2642.46,FOOD_BEVERAGE,2281.64,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-05-15 13:00:00,87.6,50,66.2,29.4,44.6,2351.7,SYNFUEL,2602.36,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
2026-05-16 06:00:00,96.34,150,10.7,93.4,47.9,2240.37,CHEMICAL_FEEDSTOCK,2882.84,SYNTHETIC TRAINING DATA — NOT REAL MARKET DATA
